city,timestamp,temperature,season
New York,2010-04-05,12.29432361223084,spring
New York,2010-04-06,19.49400228736684,spring
New York,2010-04-07,8.818536872471155,spring
New York,2010-04-08,21.160752564917118,spring
New York,2010-04-09,22.181540122578,spring
New York,2010-04-10,3.8265999620795235,spring
New York,2010-04-11,5.322403482684649,spring
New York,2010-04-12,12.983552520733657,spring
New York,2010-04-13,12.33361192970293,spring
New York,2010-04-14,8.186844994038754,spring
New York,2010-04-15,10.716081462840124,spring
New York,2010-04-16,11.664894248512098,spring
New York,2010-04-17,17.79450647541103,spring
New York,2010-04-18,12.281254465330726,spring
New York,2010-04-19,3.9407813464327877,spring
New York,2010-04-20,16.696256209067258,spring
New York,2010-04-21,18.487154634898634,spring
New York,2010-04-22,12.958424988399099,spring
New York,2010-04-23,-1.6855456276649217,spring
New York,2010-04-24,2.890165955646143,spring
New York,2010-04-25,10.523219688674791,spring
New York,2010-04-26,7.0261690581574765,spring
New York,2010-04-27,3.7629744572803316,spring
New York,2010-04-28,6.609990871753401,spring
New York,2010-04-29,9.985721789792645,spring
New York,2010-04-30,12.729138817017388,spring
New York,2010-05-01,10.075753240748282,spring
New York,2010-05-02,4.063941473638952,spring
New York,2010-05-03,-1.7282057509145132,spring
New York,2010-05-04,13.954784379741321,spring
New York,2010-05-05,12.731738955808577,spring
New York,2010-05-06,8.980163955823093,spring
New York,2010-05-07,27.688363888503666,spring
New York,2010-05-08,10.105735117892612,spring
New York,2010-05-09,9.603110497379893,spring
New York,2010-05-10,7.9856661058303615,spring
New York,2010-05-11,11.09536344332144,spring
New York,2010-05-12,2.6133689433993212,spring
New York,2010-05-13,11.401506271532389,spring
New York,2010-05-14,3.67283633752991,spring
New York,2010-05-15,7.088239317513268,spring
New York,2010-05-16,7.39376921004901,spring
New York,2010-05-17,14.8436672841584,spring
New York,2010-05-18,10.158224012683291,spring
New York,2010-05-19,13.842430967547049,spring
New York,2010-05-20,11.801585903120525,spring
New York,2010-05-21,3.3379799891099693,spring
New York,2010-05-22,14.023599166409745,spring
New York,2010-05-23,15.153592003406064,spring
New York,2010-05-24,12.610703683194325,spring
New York,2010-05-25,9.240478052219402,spring
New York,2010-05-26,6.561416265027529,spring
New York,2010-05-27,12.21957120989148,spring
New York,2010-05-28,9.920323617467712,spring
New York,2010-05-29,9.18653195946273,spring
New York,2010-05-30,6.873111951237994,spring
New York,2010-05-31,11.469833707268954,spring
New York,2010-06-01,29.65386023453223,summer
New York,2010-06-02,36.68486812676516,summer
New York,2010-06-03,22.47714116654314,summer
New York,2010-06-04,32.817186935349575,summer
New York,2010-06-05,22.538449769693603,summer
New York,2010-06-06,36.91952969571336,summer
New York,2010-06-07,34.46804933446257,summer
New York,2010-06-08,21.8800174277305,summer
New York,2010-06-09,19.99526849518706,summer
New York,2010-06-10,22.25455141232419,summer
New York,2010-06-11,20.12109228764828,summer
New York,2010-06-12,27.654254300926794,summer
New York,2010-06-13,24.409620889647485,summer
New York,2010-06-14,17.365907333175883,summer
New York,2010-06-15,23.29430498374442,summer
New York,2010-06-16,28.34700171711423,summer
New York,2010-06-17,23.260798326746986,summer
New York,2010-06-18,30.667441377099905,summer
New York,2010-06-19,28.374218585304714,summer
New York,2010-06-20,28.082379331791504,summer
New York,2010-06-21,33.03425111379204,summer
New York,2010-06-22,20.396075685020936,summer
New York,2010-06-23,26.046789454197498,summer
New York,2010-06-24,28.072237548106692,summer
New York,2010-06-25,31.71300626351984,summer
New York,2010-06-26,37.12726219866503,summer
New York,2010-06-27,30.49840865678389,summer
New York,2010-06-28,21.370908402163888,summer
New York,2010-06-29,30.30180961845524,summer
New York,2010-06-30,22.90981279944907,summer
New York,2010-07-01,21.412284584821258,summer
New York,2010-07-02,27.631231687148112,summer
New York,2010-07-03,23.172645431822218,summer
New York,2010-07-04,16.651742263724795,summer
New York,2010-07-05,38.04560716855166,summer
New York,2010-07-06,26.110926757551244,summer
New York,2010-07-07,23.389591109803217,summer
New York,2010-07-08,19.00641499522171,summer
New York,2010-07-09,28.70037168674649,summer
New York,2010-07-10,20.646659533827517,summer
New York,2010-07-11,26.582792290000974,summer
New York,2010-07-12,19.37793755770021,summer
New York,2010-07-13,17.540561923953945,summer
New York,2010-07-14,19.823639636728586,summer
New York,2010-07-15,25.467711284328587,summer
New York,2010-07-16,34.52415876721264,summer
New York,2010-07-17,36.677138786004086,summer
New York,2010-07-18,22.070698351144042,summer
New York,2010-07-19,23.857280193562225,summer
New York,2010-07-20,21.429843401069252,summer
New York,2010-07-21,31.87238187042394,summer
New York,2010-07-22,22.342888678516832,summer
New York,2010-07-23,20.53174997812459,summer
New York,2010-07-24,21.73608682807993,summer
New York,2010-07-25,20.19100925084487,summer
New York,2010-07-26,28.301009986860535,summer
New York,2010-07-27,28.892283192205774,summer
New York,2010-07-28,20.95828327424579,summer
New York,2010-07-29,22.162489969798365,summer
New York,2010-07-30,17.7774191934806,summer
New York,2010-07-31,24.532429059153635,summer
New York,2010-08-01,12.898439409604139,summer
New York,2010-08-02,21.638419020343743,summer
New York,2010-08-03,29.176509445600708,summer
New York,2010-08-04,24.853173373484676,summer
New York,2010-08-05,30.08793108637944,summer
New York,2010-08-06,26.34019856822997,summer
New York,2010-08-07,25.286836774378834,summer
New York,2010-08-08,22.372029978335828,summer
New York,2010-08-09,26.56344837533248,summer
New York,2010-08-10,29.123399310637282,summer
New York,2010-08-11,20.227085202706803,summer
New York,2010-08-12,24.31412486700159,summer
New York,2010-08-13,29.86882706205448,summer
New York,2010-08-14,28.618089743039747,summer
New York,2010-08-15,21.983249636833985,summer
New York,2010-08-16,32.51310402120453,summer
New York,2010-08-17,31.901833934551902,summer
New York,2010-08-18,29.63780014745215,summer
New York,2010-08-19,27.030388310061234,summer
New York,2010-08-20,28.6269716862818,summer
New York,2010-08-21,22.469426238710295,summer
New York,2010-08-22,23.866566739851134,summer
New York,2010-08-23,22.805113767158165,summer
New York,2010-08-24,23.867997686758553,summer
New York,2010-08-25,27.956608921662944,summer
New York,2010-08-26,11.779229159126581,summer
New York,2010-08-27,24.234588387869074,summer
New York,2010-08-28,28.434579748040743,summer
New York,2010-08-29,22.70498469910952,summer
New York,2010-08-30,27.51318707048451,summer
New York,2010-08-31,30.86225222414468,summer
New York,2010-09-01,16.174202701707898,autumn
New York,2010-09-02,17.458777168463318,autumn
New York,2010-09-03,14.970303644312066,autumn
New York,2010-09-04,28.21948315293392,autumn
New York,2010-09-05,21.694946378062934,autumn
New York,2010-09-06,17.62301612342756,autumn
New York,2010-09-07,14.292820008731281,autumn
New York,2010-09-08,14.255350181401237,autumn
New York,2010-09-09,15.32279095512831,autumn
New York,2010-09-10,12.682563050456455,autumn
New York,2010-09-11,23.657044188500468,autumn
New York,2010-09-12,16.35495956370391,autumn
New York,2010-09-13,20.914435669121783,autumn
New York,2010-09-14,12.071506778424993,autumn
New York,2010-09-15,23.036397557151933,autumn
New York,2010-09-16,21.68303077317143,autumn
New York,2010-09-17,15.496787256016564,autumn
New York,2010-09-18,11.089433946825121,autumn
New York,2010-09-19,10.454176254903555,autumn
New York,2010-09-20,6.093932373671009,autumn
New York,2010-09-21,17.628227692706336,autumn
New York,2010-09-22,14.563902548247299,autumn
New York,2010-09-23,12.939134727214439,autumn
New York,2010-09-24,15.410178833598716,autumn
New York,2010-09-25,16.130054916300356,autumn
New York,2010-09-26,8.688071455163787,autumn
New York,2010-09-27,20.369923896629135,autumn
New York,2010-09-28,23.277653878811094,autumn
New York,2010-09-29,7.144943044075932,autumn
New York,2010-09-30,11.18510241144643,autumn
New York,2010-10-01,21.421232735394973,autumn
New York,2010-10-02,18.846196702182187,autumn
New York,2010-10-03,14.757431074611155,autumn
New York,2010-10-04,23.091556528424945,autumn
New York,2010-10-05,17.439013284971033,autumn
New York,2010-10-06,8.096899513103756,autumn
New York,2010-10-07,4.7729266025255885,autumn
New York,2010-10-08,17.709173242817563,autumn
New York,2010-10-09,8.49346639428619,autumn
New York,2010-10-10,16.463871303682513,autumn
New York,2010-10-11,16.39364785269126,autumn
New York,2010-10-12,17.188980047556363,autumn
New York,2010-10-13,12.348364247396267,autumn
New York,2010-10-14,3.5175216585099944,autumn
New York,2010-10-15,17.62577640860986,autumn
New York,2010-10-16,22.232734343209188,autumn
New York,2010-10-17,17.188385560633595,autumn
New York,2010-10-18,12.73677450516248,autumn
New York,2010-10-19,11.033580584206204,autumn
New York,2010-10-20,15.33559707567232,autumn
New York,2010-10-21,16.54095183320712,autumn
New York,2010-10-22,12.928252352532695,autumn
New York,2010-10-23,16.282586647193053,autumn
New York,2010-10-24,24.371867448689187,autumn
New York,2010-10-25,21.243205777630173,autumn
New York,2010-10-26,4.926048364967146,autumn
New York,2010-10-27,11.831468749723296,autumn
New York,2010-10-28,18.492076907750416,autumn
New York,2010-10-29,11.42002368761935,autumn
New York,2010-10-30,19.528451374241143,autumn
New York,2010-10-31,16.351203791615937,autumn
New York,2010-11-01,18.315009231105186,autumn
New York,2010-11-02,13.994686908126392,autumn
New York,2010-11-03,15.767963253463602,autumn
New York,2010-11-04,18.060711406766018,autumn
New York,2010-11-05,19.552187911105477,autumn
New York,2010-11-06,22.799650136811138,autumn
New York,2010-11-07,8.756837495114954,autumn
New York,2010-11-08,5.344296009699282,autumn
New York,2010-11-09,14.584437888515621,autumn
New York,2010-11-10,15.39537814539861,autumn
New York,2010-11-11,14.167416830209548,autumn
New York,2010-11-12,10.522294892935491,autumn
New York,2010-11-13,10.735365647206079,autumn
New York,2010-11-14,9.517033929523132,autumn
New York,2010-11-15,24.466633286681464,autumn
New York,2010-11-16,17.39101861218481,autumn
New York,2010-11-17,14.992942220935307,autumn
New York,2010-11-18,8.582685430585647,autumn
New York,2010-11-19,9.019809049552709,autumn
New York,2010-11-20,17.920153137507324,autumn
New York,2010-11-21,22.980570963588825,autumn
New York,2010-11-22,13.842445505784266,autumn
New York,2010-11-23,18.87281182261033,autumn
New York,2010-11-24,19.464744833080665,autumn
New York,2010-11-25,22.640507843318186,autumn
New York,2010-11-26,13.058838313749252,autumn
New York,2010-11-27,19.54033790990066,autumn
New York,2010-11-28,14.375081314311622,autumn
New York,2010-11-29,18.705850204644076,autumn
New York,2010-11-30,9.77711317894068,autumn
New York,2010-12-01,6.943697186349373,winter
New York,2010-12-02,-7.530577133422281,winter
New York,2010-12-03,3.353163009671931,winter
New York,2010-12-04,4.048229710402346,winter
New York,2010-12-05,7.181440978401782,winter
New York,2010-12-06,-5.952880070467334,winter
New York,2010-12-07,-1.1834778988957744,winter
New York,2010-12-08,7.089537784594505,winter
New York,2010-12-09,6.766272616433779,winter
New York,2010-12-10,-4.754853296067064,winter
New York,2010-12-11,-2.1438184654378065,winter
New York,2010-12-12,-0.4799808163219827,winter
New York,2010-12-13,-2.1559064934334295,winter
New York,2010-12-14,-5.791743541969585,winter
New York,2010-12-15,-0.9831763775686566,winter
New York,2010-12-16,-4.784061654729698,winter
New York,2010-12-17,-2.193967657114647,winter
New York,2010-12-18,-8.243990552602591,winter
New York,2010-12-19,-0.8504029591836738,winter
New York,2010-12-20,1.8994593674201876,winter
New York,2010-12-21,-0.35679905323593397,winter
New York,2010-12-22,2.8979363556828535,winter
New York,2010-12-23,4.841678836948801,winter
New York,2010-12-24,-2.819065171639977,winter
New York,2010-12-25,0.6563652341086699,winter
New York,2010-12-26,-4.407466554939755,winter
New York,2010-12-27,1.9765264695846216,winter
New York,2010-12-28,-2.6345263964672783,winter
New York,2010-12-29,3.306658420852747,winter
New York,2010-12-30,-0.12493916899320055,winter
New York,2010-12-31,6.340203383486221,winter
New York,2011-01-01,9.537142399894382,winter
New York,2011-01-02,2.5221789894061897,winter
New York,2011-01-03,-1.6341284384134334,winter
New York,2011-01-04,-6.029530497739014,winter
New York,2011-01-05,6.296958453367121,winter
New York,2011-01-06,0.7257358878092729,winter
New York,2011-01-07,-10.150404274828805,winter
New York,2011-01-08,3.1160825150595266,winter
New York,2011-01-09,-6.416893787425636,winter
New York,2011-01-10,-5.758042118863566,winter
New York,2011-01-11,13.19047509518823,winter
New York,2011-01-12,-2.81234291815706,winter
New York,2011-01-13,-4.1391620596642715,winter
New York,2011-01-14,-2.9452584354830273,winter
New York,2011-01-15,2.449022069292823,winter
New York,2011-01-16,2.3387685503634077,winter
New York,2011-01-17,-1.234149141987448,winter
New York,2011-01-18,3.15767087552542,winter
New York,2011-01-19,1.613208637926469,winter
New York,2011-01-20,3.84440714311609,winter
New York,2011-01-21,-2.6550028406705133,winter
New York,2011-01-22,0.9023790641868821,winter
New York,2011-01-23,-2.3246985047774418,winter
New York,2011-01-24,-1.2944174709443048,winter
New York,2011-01-25,-0.6983773006272462,winter
New York,2011-01-26,-5.834791199246878,winter
New York,2011-01-27,-0.5959802573924047,winter
New York,2011-01-28,-0.44109355213405194,winter
New York,2011-01-29,4.769691810946057,winter
New York,2011-01-30,-3.0715991034161694,winter
New York,2011-01-31,0.8165154943670492,winter
New York,2011-02-01,1.5495645009571803,winter
New York,2011-02-02,-6.312535552604422,winter
New York,2011-02-03,-0.16087753214558118,winter
New York,2011-02-04,-5.81083131161671,winter
New York,2011-02-05,3.992706702979248,winter
New York,2011-02-06,-13.972286895548507,winter
New York,2011-02-07,0.6572810115918437,winter
New York,2011-02-08,-5.9205652277416165,winter
New York,2011-02-09,2.5122833275239076,winter
New York,2011-02-10,-0.2762977469781974,winter
New York,2011-02-11,-5.621343888797371,winter
New York,2011-02-12,0.7327209341875971,winter
New York,2011-02-13,-2.2663735746441263,winter
New York,2011-02-14,-0.14647882399064882,winter
New York,2011-02-15,-3.341261291265588,winter
New York,2011-02-16,-12.77243287518922,winter
New York,2011-02-17,-6.184713924854534,winter
New York,2011-02-18,4.186406255104144,winter
New York,2011-02-19,0.6793578259470305,winter
New York,2011-02-20,-6.479560887246749,winter
New York,2011-02-21,5.128312927333944,winter
New York,2011-02-22,-1.350123071488348,winter
New York,2011-02-23,5.433944713804635,winter
New York,2011-02-24,-3.1384530161209745,winter
New York,2011-02-25,-9.575740211935175,winter
New York,2011-02-26,1.5841212946660175,winter
New York,2011-02-27,-5.360031017932449,winter
New York,2011-02-28,-7.056423205234684,winter
New York,2011-03-01,16.760838409584707,spring
New York,2011-03-02,9.597887355700736,spring
New York,2011-03-03,13.23720709950315,spring
New York,2011-03-04,14.432030884370075,spring
New York,2011-03-05,8.25090711811789,spring
New York,2011-03-06,17.720061384108444,spring
New York,2011-03-07,6.945690691619506,spring
New York,2011-03-08,10.778555187945997,spring
New York,2011-03-09,5.616586510724298,spring
New York,2011-03-10,6.917807246380788,spring
New York,2011-03-11,18.81979229143493,spring
New York,2011-03-12,3.814233188545866,spring
New York,2011-03-13,13.887210781037059,spring
New York,2011-03-14,16.8335745664554,spring
New York,2011-03-15,12.943437354459608,spring
New York,2011-03-16,-0.13338081445441574,spring
New York,2011-03-17,6.266040734231679,spring
New York,2011-03-18,9.764415560621071,spring
New York,2011-03-19,9.241532070513765,spring
New York,2011-03-20,11.333664321243658,spring
New York,2011-03-21,8.95985343248315,spring
New York,2011-03-22,0.5253571253716749,spring
New York,2011-03-23,7.838062979653325,spring
New York,2011-03-24,14.562658978346354,spring
New York,2011-03-25,5.432284635377796,spring
New York,2011-03-26,13.514914197707173,spring
New York,2011-03-27,7.625377256520472,spring
New York,2011-03-28,4.8840093121193355,spring
New York,2011-03-29,14.135317764872095,spring
New York,2011-03-30,7.5768703570304785,spring
New York,2011-03-31,8.867623345152579,spring
New York,2011-04-01,15.665574572100141,spring
New York,2011-04-02,10.962748964941554,spring
New York,2011-04-03,17.3881093476974,spring
New York,2011-04-04,15.156958542051255,spring
New York,2011-04-05,12.156088703155989,spring
New York,2011-04-06,11.014131304343238,spring
New York,2011-04-07,5.025380665450844,spring
New York,2011-04-08,5.671919933127062,spring
New York,2011-04-09,11.29578573546417,spring
New York,2011-04-10,1.5675624946895095,spring
New York,2011-04-11,12.870037672224983,spring
New York,2011-04-12,9.78544916405118,spring
New York,2011-04-13,8.094941318428223,spring
New York,2011-04-14,14.22014953850044,spring
New York,2011-04-15,11.415715563835969,spring
New York,2011-04-16,10.98049007001589,spring
New York,2011-04-17,15.283414077438858,spring
New York,2011-04-18,-1.5402529011298927,spring
New York,2011-04-19,9.564022950705116,spring
New York,2011-04-20,5.9124605569054625,spring
New York,2011-04-21,15.956534427395749,spring
New York,2011-04-22,17.818129375544544,spring
New York,2011-04-23,13.133167895536785,spring
New York,2011-04-24,11.546247855838974,spring
New York,2011-04-25,7.889445684872979,spring
New York,2011-04-26,13.761511083673517,spring
New York,2011-04-27,-2.504962198568965,spring
New York,2011-04-28,16.748354006190407,spring
New York,2011-04-29,14.892834744533403,spring
New York,2011-04-30,16.265758808337466,spring
New York,2011-05-01,7.870622652141382,spring
New York,2011-05-02,10.470850943809227,spring
New York,2011-05-03,6.52034418650937,spring
New York,2011-05-04,14.57640918167008,spring
New York,2011-05-05,15.47637366571107,spring
New York,2011-05-06,5.006665645649928,spring
New York,2011-05-07,12.453706414510224,spring
New York,2011-05-08,13.541639531026282,spring
New York,2011-05-09,12.582440704936586,spring
New York,2011-05-10,15.41239811896981,spring
New York,2011-05-11,11.290393488469565,spring
New York,2011-05-12,5.349995801521198,spring
New York,2011-05-13,12.982020630093883,spring
New York,2011-05-14,4.230177051105138,spring
New York,2011-05-15,2.8322507838720123,spring
New York,2011-05-16,7.4896855361211765,spring
New York,2011-05-17,9.659400208353793,spring
New York,2011-05-18,13.515601415443086,spring
New York,2011-05-19,17.453956522652447,spring
New York,2011-05-20,12.639678408541679,spring
New York,2011-05-21,17.118061451973745,spring
New York,2011-05-22,11.824019039442224,spring
New York,2011-05-23,12.994818999111597,spring
New York,2011-05-24,3.4580613455879528,spring
New York,2011-05-25,9.954397581158684,spring
New York,2011-05-26,7.005032461872035,spring
New York,2011-05-27,8.031177463036508,spring
New York,2011-05-28,12.101492056021455,spring
New York,2011-05-29,14.28467191926156,spring
New York,2011-05-30,16.79949897324559,spring
New York,2011-05-31,14.268850033245384,spring
New York,2011-06-01,28.282970294019716,summer
New York,2011-06-02,23.43277129281654,summer
New York,2011-06-03,22.511850574400878,summer
New York,2011-06-04,24.520084914839902,summer
New York,2011-06-05,29.956936378497296,summer
New York,2011-06-06,24.904531020324935,summer
New York,2011-06-07,26.973650564308024,summer
New York,2011-06-08,29.924208499110353,summer
New York,2011-06-09,19.25462604556308,summer
New York,2011-06-10,26.026424860114478,summer
New York,2011-06-11,25.453859299473546,summer
New York,2011-06-12,29.75260972625672,summer
New York,2011-06-13,28.07209440319579,summer
New York,2011-06-14,22.991488196532593,summer
New York,2011-06-15,32.119740896240096,summer
New York,2011-06-16,30.18918094088184,summer
New York,2011-06-17,32.52433225904739,summer
New York,2011-06-18,31.84893194730555,summer
New York,2011-06-19,25.186734449388325,summer
New York,2011-06-20,23.390331864720213,summer
New York,2011-06-21,21.673632602436516,summer
New York,2011-06-22,19.56154742770356,summer
New York,2011-06-23,21.122110662020212,summer
New York,2011-06-24,22.842835930143558,summer
New York,2011-06-25,28.12789196628857,summer
New York,2011-06-26,28.315089092182706,summer
New York,2011-06-27,29.842629698514628,summer
New York,2011-06-28,20.75230314449513,summer
New York,2011-06-29,27.626644498354594,summer
New York,2011-06-30,29.131346496126422,summer
New York,2011-07-01,30.870418155613812,summer
New York,2011-07-02,23.044653046705946,summer
New York,2011-07-03,25.133713016610272,summer
New York,2011-07-04,19.911177144380247,summer
New York,2011-07-05,28.712483950893475,summer
New York,2011-07-06,18.3626172483093,summer
New York,2011-07-07,31.477241321219854,summer
New York,2011-07-08,31.90606169166617,summer
New York,2011-07-09,27.064558896686638,summer
New York,2011-07-10,25.553785027974552,summer
New York,2011-07-11,23.301893268250748,summer
New York,2011-07-12,31.41982786700769,summer
New York,2011-07-13,17.896105050250455,summer
New York,2011-07-14,30.621045704087706,summer
New York,2011-07-15,22.841246287154554,summer
New York,2011-07-16,23.275461258398987,summer
New York,2011-07-17,24.44277905896225,summer
New York,2011-07-18,13.265426922341252,summer
New York,2011-07-19,29.668879924624864,summer
New York,2011-07-20,26.822228781605755,summer
New York,2011-07-21,20.110342276678537,summer
New York,2011-07-22,17.91809492824907,summer
New York,2011-07-23,32.58155106626222,summer
New York,2011-07-24,16.223384458551642,summer
New York,2011-07-25,32.01033742665845,summer
New York,2011-07-26,29.77895121169562,summer
New York,2011-07-27,28.031805467242236,summer
New York,2011-07-28,33.01084767468163,summer
New York,2011-07-29,22.28597004562709,summer
New York,2011-07-30,19.438081731014133,summer
New York,2011-07-31,19.34847223062447,summer
New York,2011-08-01,33.979212099972585,summer
New York,2011-08-02,25.419314113878276,summer
New York,2011-08-03,29.862100905752396,summer
New York,2011-08-04,29.61684296618005,summer
New York,2011-08-05,22.77428081180484,summer
New York,2011-08-06,25.138557183756635,summer
New York,2011-08-07,23.533820263964685,summer
New York,2011-08-08,26.735076962485476,summer
New York,2011-08-09,34.071720247612625,summer
New York,2011-08-10,35.90826666855779,summer
New York,2011-08-11,29.81407871376753,summer
New York,2011-08-12,37.21070303134101,summer
New York,2011-08-13,27.636167557894122,summer
New York,2011-08-14,32.59468533380157,summer
New York,2011-08-15,25.884233791101085,summer
New York,2011-08-16,33.83419463982052,summer
New York,2011-08-17,24.05926701739895,summer
New York,2011-08-18,33.34718718039562,summer
New York,2011-08-19,21.274555863303625,summer
New York,2011-08-20,24.534651642077968,summer
New York,2011-08-21,28.958338099457567,summer
New York,2011-08-22,29.975825601136386,summer
New York,2011-08-23,22.44130065131806,summer
New York,2011-08-24,21.501695617325186,summer
New York,2011-08-25,27.25401482583426,summer
New York,2011-08-26,26.67119377247413,summer
New York,2011-08-27,20.91229075605737,summer
New York,2011-08-28,22.126008295260117,summer
New York,2011-08-29,24.197212320433017,summer
New York,2011-08-30,29.570308130517734,summer
New York,2011-08-31,30.161239984162222,summer
New York,2011-09-01,15.052773352337693,autumn
New York,2011-09-02,20.336687828020292,autumn
New York,2011-09-03,13.485041291039062,autumn
New York,2011-09-04,6.352424246991683,autumn
New York,2011-09-05,18.139440331648903,autumn
New York,2011-09-06,14.964776420629486,autumn
New York,2011-09-07,8.573444830406963,autumn
New York,2011-09-08,11.777593043572734,autumn
New York,2011-09-09,17.11059347863048,autumn
New York,2011-09-10,7.956134626943232,autumn
New York,2011-09-11,13.096281065063502,autumn
New York,2011-09-12,16.213764879204728,autumn
New York,2011-09-13,18.5306732477711,autumn
New York,2011-09-14,4.946397484025171,autumn
New York,2011-09-15,13.257463703992247,autumn
New York,2011-09-16,22.997299641797692,autumn
New York,2011-09-17,9.69410419701126,autumn
New York,2011-09-18,6.7053562681804735,autumn
New York,2011-09-19,16.574319197042403,autumn
New York,2011-09-20,6.6594259249477,autumn
New York,2011-09-21,24.924959006495417,autumn
New York,2011-09-22,18.31989927301566,autumn
New York,2011-09-23,16.910375065149843,autumn
New York,2011-09-24,28.198576489884744,autumn
New York,2011-09-25,6.565213475823733,autumn
New York,2011-09-26,18.151407595531857,autumn
New York,2011-09-27,10.042982089180683,autumn
New York,2011-09-28,6.446882156444303,autumn
New York,2011-09-29,16.51157217303346,autumn
New York,2011-09-30,10.710695077618364,autumn
New York,2011-10-01,17.027295458759024,autumn
New York,2011-10-02,18.320295786940868,autumn
New York,2011-10-03,6.651070626437264,autumn
New York,2011-10-04,20.159769702174593,autumn
New York,2011-10-05,16.478029377676254,autumn
New York,2011-10-06,16.97291262827704,autumn
New York,2011-10-07,19.02258133902778,autumn
New York,2011-10-08,21.927202041634132,autumn
New York,2011-10-09,18.43420522547117,autumn
New York,2011-10-10,16.328902437404594,autumn
New York,2011-10-11,15.954203328426122,autumn
